date,IRSrtn
2015-10-26,5.956644954435086
2015-10-27,0.5824161255898019
2015-10-28,4.3188417437233895
2015-10-29,0.9410573165093972
2015-10-30,-0.8854400618401037
2015-11-02,-0.22261716591072123
2015-11-03,-0.27892294262610307
2015-11-04,-0.672657175936342
2015-11-05,0.33690049201351435
2015-11-06,-0.7878570488683234
2015-11-09,0.2820956017867804
2015-11-10,-0.1691529409807213
2015-11-11,-0.6795004519056569
2015-11-12,-0.9706148628966904
2015-11-13,-3.5624236679243637
2015-11-16,-0.9558032050686727
2015-11-17,-0.3005662464139469
2015-11-18,0.36058206207782995
2015-11-19,-2.183236286696344
2015-11-20,-7.973606925942489
2015-11-23,-5.458388351823595
2015-11-24,0.1401613024480941
2015-11-27,-4.952573049148068
2015-11-30,1.170452981385539
2015-12-01,-0.5835222988146871
2015-12-02,1.163659358969804
2015-12-03,-0.9444300226041147
2015-12-04,-2.6628808141285543
2015-12-07,-2.8128097945140595
2015-12-08,-2.182468173112273
2015-12-09,0.47169633259360744
2015-12-10,-1.262835217990954
2015-12-11,-0.797456866369517
2015-12-14,-3.918883808402107
2015-12-15,2.710655532264994
2015-12-16,0.48504267209450447
2015-12-17,1.9169898266263363
2015-12-18,-4.036065026287572
2015-12-21,-0.5782858332052498
2015-12-22,1.2351082233790223
2015-12-23,3.458320380483837
2015-12-24,-0.15821807112863517
2015-12-28,-1.5962211765827128
2015-12-29,0.1607799140364019
2015-12-30,-0.5638278619677806
2015-12-31,-0.648305982274433
2016-01-04,-1.9705053291999342
2016-01-05,-0.41546726823877833
2016-01-06,-10.526791628621845
2016-01-07,-6.29978965662894
2016-01-08,-1.7893133325196153
2016-01-11,1.7893133325196153
2016-01-12,-3.2034932824099194
2016-01-13,-1.9517776631006178
2016-01-14,-3.1614860890140317
2016-01-15,-3.8193378040852988
2016-01-19,-4.4350722740285065
2016-01-20,0.579721658822252
2016-01-21,5.291063036477683
2016-01-22,3.871441514820795
2016-01-26,0.735685628512428
2016-01-28,1.4553190380769188
2016-01-29,14.303216245703654
2016-02-01,-8.004278331620673
2016-02-02,-4.661221069365551
2016-02-03,0.5063216389275649
2016-02-04,4.057948300081771
2016-02-05,4.272128770581407
2016-02-08,-6.429063094555776
2016-02-09,0.4943191570263572
2016-02-10,1.2739008886110348
2016-02-11,-1.3725738845555835
2016-02-12,4.440881013520004
2016-02-16,-0.18903491540895878
2016-02-17,-3.5632152801901906
2016-02-18,2.803492553053877
2016-02-19,0.19046442508448003
2016-02-22,6.000879763615252
2016-02-23,-3.8360856583324665
2016-02-24,9.919624446995057
2016-02-25,0.33669876928517084
2016-02-26,8.223809324988629
2016-02-29,7.526832965973362
2016-03-01,0.07176539490161282
2016-03-02,-5.151998128753599
2016-03-03,-2.9120755806152587
2016-03-04,1.9253600970033258
2016-03-07,3.227299899228786
2016-03-08,-1.93891823824055
2016-03-09,2.160233467898731
2016-03-10,-3.2200491776509743
2016-03-11,-0.3812368758673301
2016-03-14,-0.9209616328628378
2016-03-15,-0.15432015226166662
2016-03-16,1.0752817851245045
2016-03-17,4.846256305399743
2016-03-18,-1.7621503600675492
2016-03-21,2.270327883179757
2016-03-22,4.806583770952466
2016-03-23,-0.553639324945765
2016-03-24,-1.186747682699263
2016-03-28,0.4903699481495938
2016-03-29,-0.2098585339776804
2016-03-30,0.06999126914384313
2016-03-31,4.582007064074212
2016-04-01,-3.6070665627046417
2016-04-04,-0.6256541864673171
2016-04-05,-1.9718917806010872
2016-04-06,0.3549899545845392
2016-04-07,0.9873164627719699
2016-04-08,2.5633442986419563
2016-04-11,2.232091149765658
2016-04-12,-0.8059098219199701
2016-04-13,0.8059098219199701
2016-04-14,1.6584221054284143
2016-04-15,-0.3294988686679101
2016-04-18,-2.000062911690925
2016-04-19,2.1319883113542826
2016-04-20,-3.2152850079721684
2016-04-21,1.754436371548307
2016-04-22,-1.1436357831692057
2016-04-25,0.6070848697292686
2016-04-26,0.06723030254400797
2016-04-27,-0.2691852329144595
2016-04-28,-1.2885944805603788
2016-04-29,1.2211905024507974
2016-05-02,-1.2211905024507974
2016-05-04,-1.0981517513652506
2016-05-05,0.756276849080928
2016-05-06,0.2735964414775971
2016-05-09,-1.3063137095542743
2016-05-10,2.190379013244659
2016-05-11,1.7450008834638098
2016-05-12,1.8457977336580722
2016-05-13,-3.9299141599514975
2016-05-16,-1.1616016494400583
2016-05-17,-2.0132582979004443
2016-05-18,-1.6260469020676016
2016-05-20,1.3451414906600068
2016-05-23,2.5687067890944437
2016-05-24,1.4966181363550213
2016-05-25,-1.0179913020808673
2016-05-26,0.4084317353794997
2016-05-27,1.282505863192407
2016-05-31,0.6018076560605934
2016-06-01,0.9950387418242279
2016-06-02,2.283947420320409
2016-06-03,2.48499965450546
2016-06-06,1.1264136010956882
2016-06-07,2.0936747202196404
2016-06-08,-0.060953247970596536
2016-06-09,0.12186936558777894
2016-06-10,-3.281004438932511
2016-06-13,-1.4580315135198862
2016-06-14,-0.19175714204466843
2016-06-15,2.214577929130712
2016-06-16,2.3501399203844198
2016-06-17,-1.0445539687681915
2016-06-20,1.3497130961329429
2016-06-21,0.42566298030188854
2016-06-22,-1.5902455377398983
2016-06-23,1.2863914333966608
2016-06-24,-0.7943882845073968
2016-06-27,-4.005540426286469
2016-06-28,6.190087979074832
2016-06-29,0.7772959274003011
2016-06-30,0.11903354234656938
2016-07-01,2.815445950626261
2016-07-05,-0.8130080032957565
2016-07-06,-0.409012698720268
2016-07-07,-2.9711075444733837
2016-07-08,0.6013349399219603
2016-07-11,-0.180020425575389
2016-07-12,-0.30074023455535226
2016-07-13,0.24065907881865023
2016-07-14,1.904828958350091
2016-07-15,6.006941848391101
2016-07-18,4.929234652625736
2016-07-19,-0.10576357560738714
2016-07-20,-1.546261440511909
2016-07-21,1.0689451833094665
2016-07-22,-2.312542593219513
2016-07-25,-2.6462503060507014
2016-07-26,-0.5602287399215644
2016-07-27,0.5602287399215644
2016-07-28,-0.7852058067803203
2016-07-29,3.9740418524786936
2016-08-01,-2.7429131918308425
2016-08-02,-2.705906117583945
2016-08-03,-0.7456356095640437
2016-08-04,2.107756689405438
2016-08-05,0.3376334439534556
2016-08-08,4.396312614572695
2016-08-09,0.42917678330174347
2016-08-10,-3.6526225784985655
2016-08-11,0.2772342243224202
2016-08-12,-1.0576128850685151
2016-08-15,-0.8429304906933055
2016-08-16,1.6233091514394005
2016-08-17,-1.792761452695446
2016-08-18,-0.05653521418604868
2016-08-23,0.451452780646866
2016-08-24,1.8410741573206657
2016-08-25,0.7709183630663308
2016-08-26,0.32858553490662246
2016-08-29,1.8418801962041265
2016-08-30,1.1739723051428452
2016-08-31,0.7399450500476412
2016-09-01,0.5775926185643154
2016-09-02,-1.0526532619995699
2016-09-06,1.8349361038487721
2016-09-07,-1.3598754604135177
2016-09-08,2.598902135446579
2016-09-09,-5.755073608866423
2016-09-12,-0.8185630925346743
2016-09-15,0.16424459790731483
2016-09-16,-0.16424459790731483
2016-09-19,-0.2194235927515109
2016-09-20,0.2194235927515109
2016-09-21,2.2752872528041035
2016-09-22,1.8047158344294711
2016-09-23,-1.4304829870438684
2016-09-26,0.3196695122073212
2016-09-27,2.4692444360340016
2016-09-28,-1.2007415876656324
2016-09-29,-0.210291978449062
2016-09-30,-0.052665916361815945
2016-10-03,-0.3164601760103025
2016-10-04,-0.7423051177559259
2016-10-05,-1.5553963852061425
2016-10-06,0.5390757537155899
2016-10-07,0.5896496643770899
2016-10-10,0.05344784026948268
2016-10-11,1.6949463154210864
2016-10-12,-0.6322549626387453
2016-10-13,1.3648490295255833
2016-10-14,2.4209396311747344
2016-10-17,0.2541369084862133
2016-10-18,-0.5089213185448305
2016-10-19,-1.128795526172599
2016-10-20,0.3605588642221047
2016-10-21,1.226363915667461
2016-10-24,2.259718037209746
2016-10-25,-2.7688755590591363
2016-10-26,-2.952809730709971
2016-10-27,-0.632927827406693
2016-10-28,-0.052914810867710216
2016-10-31,-0.7972390114618477
2016-11-01,-3.3092094865549093
2016-11-02,-1.053539004513393
2016-11-03,0.3894312363795116
2016-11-04,0.2218638251739513
2016-11-07,0.9374247133714597
2016-11-08,0.8743236880509819
2016-11-09,0.6507578148848392
2016-11-10,-2.739900466325018
2016-11-11,-1.5677787265956145
2016-11-14,-3.7957580585098682
2016-11-15,2.603575303283323
2016-11-16,-0.745195187487413
2016-11-17,2.724342843934968
2016-11-18,-0.9564172024770556
2016-11-21,0.5074661973047956
2016-11-22,-0.05624896330846951
2016-11-23,2.774875968993973
2016-11-25,4.180673672279722
2016-11-28,0.10492529827730301
2016-11-29,-3.142732754607813
2016-11-30,-1.2524008117449803
2016-12-01,-2.4966639738749574
2016-12-02,-0.5068945339557374
2016-12-05,2.784134915079184
2016-12-06,4.824089853515412
2016-12-07,-1.1579071491123472
2016-12-08,-3.5564076319982707
2016-12-09,2.0092971610444543
2016-12-12,0.05376384130961753
2016-12-13,2.7035654755421135
2016-12-14,1.1957591642485
2016-12-15,-1.2480708610340674
2016-12-16,-6.15080174635354
2016-12-19,-1.5139134811549049
2016-12-21,-2.7493051570647076
2016-12-22,-0.058078722567111996
2016-12-23,0.8678016996927607
2016-12-27,2.9514085360866638
2016-12-28,-0.7297307543608245
2016-12-29,1.3986257856148931
2016-12-30,2.415038685396942
2017-01-03,2.991689376262263
2017-01-05,0.6818618211895888
2017-01-06,2.936100763807259
2017-01-09,-0.2032738911990517
2017-01-10,0.8609866395778543
2017-01-11,0.10081158778612043
2017-01-12,-0.40383475389718093
2017-01-13,1.3564704777967673
2017-01-17,-3.1941957826199463
2017-01-18,0.7698368998948713
2017-01-19,-0.10230699158557677
2017-01-20,1.7250402162463985
2017-01-23,3.9936486099663604
2017-01-24,3.280541638850254
2017-01-25,0.2335969647396574
2017-01-26,-2.4564477624817727
2017-01-27,-0.9610675762126153
2017-01-30,4.4388792419923995
2017-01-31,-0.8814693025046783
2017-02-01,-0.8893295387570443
2017-02-02,2.9189079939965
2017-02-03,4.77024375303996
2017-02-06,-0.8306135138799409
2017-02-07,0.9611253433710498
2017-02-08,-0.523092154058391
2017-02-09,2.5459819749566126
2017-02-10,-2.764758728460981
2017-02-13,1.8229617831513334
2017-02-14,-0.6039625021252881
2017-02-15,0.5609354603486327
2017-02-16,-0.04303585504383811
2017-02-17,-2.9709413243809824
2017-02-21,4.466389426269757
2017-02-22,-0.5955040727628091
2017-02-23,-2.461789155259586
2017-02-24,-0.8342606174431388
2017-02-27,1.2270024685752556
2017-02-28,1.6415207410131583
2017-03-01,0.21398211352861018
2017-03-02,-1.9862422168315241
2017-03-03,1.8150931723617703
2017-03-06,-3.797106739904299
2017-03-07,-0.4011446334126312
2017-03-08,3.596873525729327
2017-03-09,-5.081724618959127
2017-03-10,2.639381743232061
2017-03-13,-0.35382414247000504
2017-03-14,-1.427960345829371
2017-03-15,-0.9029356386383025
2017-03-16,5.8995898947221015
2017-03-17,1.1054521336962164
2017-03-20,2.7113343321292227
2017-03-21,-0.24721287302909012
2017-03-22,-1.8738895428862534
2017-03-23,-1.0139446613494751
2017-03-24,0.9718944797410867
2017-03-27,1.1705942182239415
2017-03-28,-0.8766514198421671
2017-03-29,2.3208629844670092
2017-03-30,1.866940561764041
2017-03-31,-1.4581069376381706
2017-04-03,2.179255351803766
2017-04-04,3.2982960077815537
2017-04-05,0.9992470895378691
2017-04-06,-0.2680459966728499
2017-04-07,-0.9632141031560959
2017-04-10,-0.8944315339396436
2017-04-11,-0.823697648221966
2017-04-12,0.5107189239154764
2017-04-13,-0.07840460952897033
2017-04-17,1.208351595958712
2017-04-18,-1.7194543513848082
2017-04-19,-0.19729210109984407
2017-04-20,-1.5121527674304858
2017-04-21,-1.2507771440449122
2017-04-24,2.960222012575242
2017-04-25,0.5111027554260961
2017-04-27,-0.5899711137894226
2017-04-28,-0.5141437561032358
2017-05-01,-0.6763532598227151
2017-05-02,1.3875380873761056
2017-05-03,0.3537090968257939
2017-05-04,-2.542859283970289
2017-05-05,0.4016183139000429
2017-05-08,-0.12030536326865793
2017-05-09,-1.944963219038165
2017-05-10,2.145391825314036
2017-05-11,1.3129374688462647
2017-05-12,0.3944711613909746
2017-05-15,-0.5526981461960734
2017-05-16,0.4739229703618175
2017-05-17,-0.5135255644340475
2017-05-18,-2.3643729660343116
2017-05-19,2.1661601948828935
2017-05-22,-0.7968214752379854
2017-05-23,-2.3882920766480353
2017-05-25,0.12282660775446708
2017-05-26,0.2043702147668469
2017-05-30,-0.36817873491723496
2017-05-31,0.4090008640607934
2017-06-01,1.297668128796392
2017-06-02,-0.08059856983231306
2017-06-05,0.12087804854599149
2017-06-06,-1.5422343257731175
2017-06-07,-1.2345906288000918
2017-06-08,-1.1243052626168204
2017-06-09,-1.3915366045747835
2017-06-12,-0.21254592135706574
2017-06-13,0.3822522550023244
2017-06-14,-0.9797703825414228
2017-06-15,1.06451089465458
2017-06-16,1.6383505517742591
2017-06-19,2.0619218167220676
2017-06-20,-0.4499903322643384
2017-06-21,-4.357617315020779
2017-06-22,4.193481960229617
2017-06-23,-3.128507961304683
2017-06-26,2.675748638341169
2017-06-27,-2.379576774345571
2017-06-28,0.547710262859491
2017-06-29,0.4192807689639366
2017-06-30,0.9163002819974952
2017-07-03,2.416662827662197
2017-07-05,-1.344498215883494
2017-07-06,-3.0400006103541877
2017-07-07,1.3022798835461202
2017-07-10,0.16680476885095885
2017-07-11,0.20812248098542874
2017-07-12,2.828618874808164
2017-07-13,-4.294626713062399
2017-07-14,0.21075418361289344
2017-07-17,-2.8182892803275905
2017-07-18,-1.4395105725910184
2017-07-19,-1.1933701467178093
2017-07-20,3.409406905486456
2017-07-21,-0.6899417031324795
2017-07-24,-0.6947546415014827
2017-07-25,-0.4804648046781157
2017-07-26,-2.9773321210391224
2017-07-27,0.6295000409528573
2017-07-28,0.17914035219304125
2017-07-31,-0.4035129556915429
2017-08-01,-1.1748878489884262
2017-08-02,0.09087241157033077
2017-08-03,1.9784909486303182
2017-08-04,1.677729172372544
2017-08-07,-2.5272837944896764
2017-08-08,0.13462149521399347
2017-08-09,-0.3593874047143064
2017-08-10,-0.40585817642369015
2017-08-11,1.1680260936516529
2017-08-14,11.02613214558521
2017-08-15,-2.839945261973087
2017-08-16,1.0642831227160698
2017-08-17,0.811020747126312
2017-08-18,1.0845620219756658
2017-08-21,0.8751136165444429
2017-08-22,0.9852307826075712
2017-08-23,-1.8203847798148765
2017-08-24,-0.5606846712667757
2017-08-25,0.2406771816689357
2017-08-28,-0.2406771816689357
2017-08-29,-0.1607799140364019
2017-08-30,-2.2783609258520077
2017-08-31,-0.4123647388410756
2017-09-01,3.452106900095764
2017-09-05,-0.5202991491370046
2017-09-06,-0.32155092799102114
2017-09-07,0.5620261224829282
2017-09-08,-1.2487617520647198
2017-09-11,1.3287888074282161
2017-09-12,-2.1836709434593704
2017-09-13,-0.2456030455845859
2017-09-14,0.6128802883486273
2017-09-15,1.4557393720412204
2017-09-18,-0.5232310223464598
2017-09-19,0.3625338361165742
2017-09-20,-1.744113954009574
2017-09-21,0.44907176819823924
2017-09-22,0.7709401147836914
2017-09-25,-0.9748195390715253
2017-09-26,-1.314729193076003
2017-09-27,-0.9557491578216393
2017-09-28,1.2035933408786281
2017-09-29,1.270764434306848
2017-10-02,2.5735272226125705
2017-10-03,-1.1579379440019189
2017-10-04,-0.2010107784021109
2017-10-05,1.001010606883268
2017-10-06,2.089573395602473
2017-10-09,-2.8494231306530615
2017-10-10,0.6003699490901404
2017-10-11,-1.2851692063476694
2017-10-12,-0.48622193282175097
2017-10-13,-1.5142395569635259
2017-10-16,2.2427115096778305
2017-10-17,1.6000250412570693
2017-10-18,-0.15885537218625068
2017-10-19,-1.6430008729304557
2017-10-20,0.6042303477940436
2017-10-23,8.059867268579834
2017-10-24,7.010370815329647
2017-10-25,-1.742198553621499
2017-10-26,-0.31684212311997584
2017-10-27,-1.2061212973139668
2017-10-30,0.10701051768142733
2017-10-31,3.74364821103379
2017-11-01,-0.5509547560948569
2017-11-02,2.5568151207977508
2017-11-03,0.9713694085282665
2017-11-06,-0.434270602211706
2017-11-07,0.16724925408375668
2017-11-08,-2.950867517916844
2017-11-09,3.2178888660447935
2017-11-10,-7.580169517065016
2017-11-13,-2.2178713189553445
2017-11-14,-2.1178600998718267
2017-11-15,4.119737646379695
2017-11-16,3.8874136705439266
2017-11-17,0.690860752923772
2017-11-20,-0.3448376618461424
2017-11-21,-0.10367424864590191
2017-11-22,5.646652451447887
2017-11-24,-2.314143687047876
2017-11-27,-0.974634037186739
2017-11-28,-1.2916528544122396
2017-11-29,-0.5144994244626666
2017-11-30,3.74601285313223
2017-12-01,-2.6516014213795014
2017-12-04,-1.9578265581106535
2017-12-05,-2.3869102544924026
2017-12-06,3.0093271052545667
2017-12-07,2.2832787478470173
2017-12-08,6.804899726457458
2017-12-11,-6.300782641073255
2017-12-12,1.232723841302974
2017-12-13,-0.6644430707399618
2017-12-14,-4.395192876774301
2017-12-15,1.4523112270648841
2017-12-18,-0.4472774060658047
2017-12-19,1.199674556510244
2017-12-20,-0.3413069003444402
2017-12-21,1.0204228488073674
2017-12-22,-1.7409552791757044
2017-12-26,1.3680181139059666
2017-12-27,-0.16999380675910558
2017-12-28,0.7457734735073274
2017-12-29,-0.03379122145981128
2018-01-02,7.169204537331719
2018-01-03,-0.3149626799927585
2018-01-04,1.4717666404818974
2018-01-05,-0.46736251003158813
2018-01-08,-0.7523504175563467
2018-01-09,-1.7778289298322925
2018-01-10,0.25592402002403425
2018-01-11,-3.1810614287303807
2018-01-12,-4.1756902891093794
2018-01-16,1.5356091648027537
2018-01-17,-3.3049448131787784
2018-01-18,3.169398284257552
2018-01-19,-2.7154121617662064
2018-01-22,2.7154121617662064
2018-01-23,1.4141683717014075
2018-01-24,-5.9935380605102395
2018-01-25,1.7593718614208331
2018-01-26,3.966332749141932
2018-01-29,-1.5881477745097516
2018-01-30,-4.350771329864367
2018-01-31,2.1468298449407897
2018-02-01,-1.6500293619835293
2018-02-02,-3.6774149382326815
2018-02-05,-3.627246824525132
2018-02-06,-0.9181344699061622
2018-02-07,0.8038340520746257
2018-02-08,-4.722826540441272
2018-02-09,1.270859871429142
2018-02-12,5.862624574714825
2018-02-13,1.440994477400137
2018-02-14,-2.4509031589611485
2018-02-15,1.677567416580672
2018-02-16,0.7733357423804765
2018-02-20,-0.8472956594452796
2018-02-21,0.9939389669524346
2018-02-22,-1.104998212491326
2018-02-23,1.2148211775671935
2018-02-26,0.8017613801972967
2018-02-27,-0.03631016551359778
2018-02-28,1.0115636739459255
2018-03-01,-2.2170654256247424
2018-03-02,-2.984165890630175
2018-03-05,-1.1424494036831323
2018-03-06,1.2937832151101336
2018-03-07,0.15111365146984745
2018-03-08,-1.4832013320842385
2018-03-09,-0.19175137897362582
2018-03-12,-0.11523103197417228
2018-03-13,-0.30792769555625377
2018-03-14,-0.8128572563589564
2018-03-15,0.8514066304351253
2018-03-16,1.263649134653999
2018-03-19,-3.209237947449939
2018-03-20,-3.8042705557790324
2018-03-21,-3.3619980367308067
2018-03-22,-2.9558901243929014
2018-03-23,1.1670720765957654
2018-03-26,0.12884970987645517
2018-03-27,0.42824930334499633
2018-03-28,-1.0309215360000845
2018-03-29,2.093632138187429
2018-04-02,0.5061233508030671
2018-04-03,2.3285932511637686
2018-04-04,2.3157585700507965
2018-04-05,1.5936682473514097
2018-04-06,0.1974300899408199
2018-04-09,-0.11842374273651757
2018-04-10,0.5514098353063268
2018-04-11,-0.7490740992061706
2018-04-12,1.6484018357459274
2018-04-13,-2.3632494582767283
2018-04-16,-1.0819632822271608
2018-04-17,-0.24203639594393422
2018-04-18,1.0845620219756658
2018-04-19,-1.367677176189508
2018-04-20,-2.8344383953606833
2018-04-23,1.8576350984590206
2018-04-25,1.7032083283622157
2018-04-26,-4.18780354623105
2018-04-27,-1.0113904323644451
2018-04-30,-2.835240060665578
2018-05-01,-1.5810616205389483
2018-05-02,-3.7893667129682562
2018-05-03,-2.5612459210508476
2018-05-04,0.5644385886654835
2018-05-07,0.7942040773315728
2018-05-08,-0.37295873687201997
2018-05-09,-3.61427971198105
2018-05-10,3.193034371521497
2018-05-11,-3.0478485209305184
2018-05-14,0.2897082388878758
2018-05-15,1.2934266926177163
2018-05-16,0.9474413992074826
2018-05-17,-1.4245442768974215
2018-05-18,-2.322308513135063
2018-05-21,-0.6383459487288246
2018-05-22,-0.9403769435038178
2018-05-23,2.3102537464932293
2018-05-24,-2.260531469883764
2018-05-25,0.3968348622061413
2018-05-29,-3.578125952434741
2018-05-30,-0.20543161458324022
2018-05-31,-2.340804604501523
2018-06-01,0.9950303824153295
2018-06-04,-0.41776460396776294
2018-06-05,3.9502312085495372
2018-06-06,-1.1636713104864693
2018-06-07,-2.7342482012775005
2018-06-08,-0.629577475233134
2018-06-11,-2.666827595334187
2018-06-12,1.6086167254148798
2018-06-13,-0.5333375803824314
2018-06-14,-7.897388198869848
2018-06-15,4.801846780490049
2018-06-18,-7.559429637621795
2018-06-19,6.114943208741819
2018-06-20,2.759566358793375
2018-06-21,5.352255679047557
2018-06-22,-1.3506682650462842
2018-06-25,0.4696131231721079
2018-06-26,-3.0121207830356767
2018-06-27,-5.514076279393532
2018-06-28,-1.1402568322647522
2018-06-29,-0.8638102593883534
2018-07-02,-3.0536683416216626
